videoId,total_comments,genz_pct,millennial_pct,interest_pct,other_pct,top_interest
103,4,50.0,50.0,0.0,0.0,GenZ
104,48,6.25,62.5,31.25,0.0,Millennial
106,1,100.0,0.0,0.0,0.0,GenZ
107,1,0.0,0.0,100.0,0.0,InterestDriven
111,56,1.7857142857142856,73.21428571428571,25.0,0.0,Millennial
114,1,0.0,100.0,0.0,0.0,Millennial
116,3,0.0,66.66666666666666,33.33333333333333,0.0,Millennial
118,31,32.25806451612903,58.06451612903226,9.67741935483871,0.0,Millennial
119,48,18.75,68.75,12.5,0.0,Millennial
127,20,20.0,45.0,35.0,0.0,Millennial
131,2,0.0,0.0,100.0,0.0,InterestDriven
132,6,33.33333333333333,66.66666666666666,0.0,0.0,Millennial
134,19,15.789473684210526,42.10526315789473,42.10526315789473,0.0,InterestDriven
138,42,21.428571428571427,33.33333333333333,45.23809523809524,0.0,InterestDriven
139,2,50.0,0.0,50.0,0.0,GenZ
140,7,28.57142857142857,28.57142857142857,42.857142857142854,0.0,InterestDriven
141,1,0.0,100.0,0.0,0.0,Millennial
143,23,26.08695652173913,30.434782608695656,43.47826086956522,0.0,InterestDriven
147,2,100.0,0.0,0.0,0.0,GenZ
148,4,75.0,25.0,0.0,0.0,GenZ
150,14,42.857142857142854,28.57142857142857,28.57142857142857,0.0,GenZ
151,91,71.42857142857143,20.87912087912088,7.6923076923076925,0.0,GenZ
154,36,38.88888888888889,25.0,36.11111111111111,0.0,GenZ
156,1,0.0,0.0,100.0,0.0,InterestDriven
158,1,0.0,100.0,0.0,0.0,Millennial
159,16,25.0,18.75,56.25,0.0,InterestDriven
160,4,50.0,0.0,50.0,0.0,GenZ
161,4,50.0,25.0,25.0,0.0,GenZ
162,26,11.538461538461538,65.38461538461539,23.076923076923077,0.0,Millennial
163,27,7.4074074074074066,77.77777777777779,14.814814814814813,0.0,Millennial
166,10,80.0,10.0,10.0,0.0,GenZ
167,2,50.0,50.0,0.0,0.0,GenZ
170,2,0.0,100.0,0.0,0.0,Millennial
173,4,75.0,25.0,0.0,0.0,GenZ
176,4,0.0,50.0,50.0,0.0,InterestDriven
177,35,68.57142857142857,17.142857142857142,14.285714285714285,0.0,GenZ
180,49,42.857142857142854,48.97959183673469,8.16326530612245,0.0,Millennial
181,1,100.0,0.0,0.0,0.0,GenZ
182,3,0.0,100.0,0.0,0.0,Millennial
183,4,25.0,50.0,25.0,0.0,Millennial
186,5,0.0,0.0,100.0,0.0,InterestDriven
187,1,0.0,0.0,100.0,0.0,InterestDriven
188,1,0.0,0.0,100.0,0.0,InterestDriven
189,5,40.0,40.0,20.0,0.0,GenZ
190,1,0.0,100.0,0.0,0.0,Millennial
192,1,0.0,0.0,100.0,0.0,InterestDriven
193,3,0.0,33.33333333333333,66.66666666666666,0.0,InterestDriven
194,2,100.0,0.0,0.0,0.0,GenZ
200,176,63.63636363636363,23.295454545454543,13.068181818181818,0.0,GenZ
201,455,7.252747252747254,20.87912087912088,71.86813186813187,0.0,InterestDriven
204,2,0.0,0.0,100.0,0.0,InterestDriven
205,174,47.12643678160919,41.95402298850575,10.919540229885058,0.0,GenZ
208,4,0.0,25.0,75.0,0.0,InterestDriven
210,11,45.45454545454545,45.45454545454545,9.090909090909092,0.0,GenZ
211,1,100.0,0.0,0.0,0.0,GenZ
213,26,3.8461538461538463,61.53846153846154,34.61538461538461,0.0,Millennial
216,6,83.33333333333334,16.666666666666664,0.0,0.0,GenZ
221,7,0.0,14.285714285714285,85.71428571428571,0.0,InterestDriven
222,6,66.66666666666666,16.666666666666664,16.666666666666664,0.0,GenZ
225,1,0.0,100.0,0.0,0.0,Millennial
228,2,0.0,100.0,0.0,0.0,Millennial
229,20,35.0,50.0,15.0,0.0,Millennial
230,4,0.0,75.0,25.0,0.0,Millennial
231,1,0.0,0.0,100.0,0.0,InterestDriven
234,2,0.0,50.0,50.0,0.0,InterestDriven
239,1,100.0,0.0,0.0,0.0,GenZ
240,152,31.57894736842105,13.815789473684212,54.60526315789473,0.0,InterestDriven
242,1883,59.957514604354756,32.81996813595327,7.222517259691981,0.0,GenZ
243,3,0.0,66.66666666666666,33.33333333333333,0.0,Millennial
244,5,0.0,20.0,80.0,0.0,InterestDriven
250,5,80.0,20.0,0.0,0.0,GenZ
252,19,21.052631578947366,63.1578947368421,15.789473684210526,0.0,Millennial
259,1,0.0,100.0,0.0,0.0,Millennial
266,4,0.0,25.0,75.0,0.0,InterestDriven
268,21,0.0,47.61904761904761,52.38095238095239,0.0,InterestDriven
269,5,20.0,20.0,60.0,0.0,InterestDriven
270,25,40.0,20.0,40.0,0.0,GenZ
271,14,28.57142857142857,50.0,21.428571428571427,0.0,Millennial
272,14,21.428571428571427,50.0,28.57142857142857,0.0,Millennial
274,1,0.0,0.0,100.0,0.0,InterestDriven
279,1,0.0,0.0,100.0,0.0,InterestDriven
281,1,100.0,0.0,0.0,0.0,GenZ
283,8,75.0,25.0,0.0,0.0,GenZ
288,1,0.0,0.0,100.0,0.0,InterestDriven
290,1,100.0,0.0,0.0,0.0,GenZ
293,1,0.0,100.0,0.0,0.0,Millennial
294,6,33.33333333333333,33.33333333333333,33.33333333333333,0.0,GenZ
295,1,100.0,0.0,0.0,0.0,GenZ
297,22,22.727272727272727,40.909090909090914,36.36363636363637,0.0,Millennial
298,2,50.0,50.0,0.0,0.0,GenZ
303,1,0.0,100.0,0.0,0.0,Millennial
304,3,0.0,66.66666666666666,33.33333333333333,0.0,Millennial
306,3,66.66666666666666,0.0,33.33333333333333,0.0,GenZ
309,2,50.0,50.0,0.0,0.0,GenZ
310,1,0.0,0.0,100.0,0.0,InterestDriven
311,2,50.0,50.0,0.0,0.0,GenZ
315,51,74.50980392156863,13.725490196078432,11.76470588235294,0.0,GenZ
322,5,0.0,20.0,80.0,0.0,InterestDriven
326,8,25.0,25.0,50.0,0.0,InterestDriven
331,1,100.0,0.0,0.0,0.0,GenZ
334,8,0.0,0.0,100.0,0.0,InterestDriven
336,8,75.0,0.0,25.0,0.0,GenZ
338,1,0.0,100.0,0.0,0.0,Millennial
339,1,0.0,0.0,100.0,0.0,InterestDriven
341,1,100.0,0.0,0.0,0.0,GenZ
345,1,0.0,0.0,100.0,0.0,InterestDriven
347,6,33.33333333333333,16.666666666666664,50.0,0.0,InterestDriven
348,1,0.0,0.0,100.0,0.0,InterestDriven
350,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0,GenZ
354,2,50.0,0.0,50.0,0.0,GenZ
360,1,100.0,0.0,0.0,0.0,GenZ
361,3,33.33333333333333,0.0,66.66666666666666,0.0,InterestDriven
362,3,100.0,0.0,0.0,0.0,GenZ
363,1,100.0,0.0,0.0,0.0,GenZ
365,2,0.0,0.0,100.0,0.0,InterestDriven
367,3,33.33333333333333,0.0,66.66666666666666,0.0,InterestDriven
369,2513,26.46239554317549,41.74293672900915,31.794667727815362,0.0,Millennial
371,6,16.666666666666664,33.33333333333333,50.0,0.0,InterestDriven
373,23,69.56521739130434,26.08695652173913,4.3478260869565215,0.0,GenZ
375,25,60.0,24.0,16.0,0.0,GenZ
377,11,9.090909090909092,18.181818181818183,72.72727272727273,0.0,InterestDriven
385,39,15.384615384615385,30.76923076923077,53.84615384615385,0.0,InterestDriven
387,8,37.5,37.5,25.0,0.0,GenZ
389,2,0.0,50.0,50.0,0.0,InterestDriven
390,59,28.8135593220339,44.06779661016949,27.11864406779661,0.0,Millennial
393,217,25.34562211981567,10.599078341013826,64.0552995391705,0.0,InterestDriven
397,2,0.0,0.0,100.0,0.0,InterestDriven
398,9,11.11111111111111,22.22222222222222,66.66666666666666,0.0,InterestDriven
402,2,50.0,50.0,0.0,0.0,GenZ
404,7,28.57142857142857,42.857142857142854,28.57142857142857,0.0,Millennial
406,1,100.0,0.0,0.0,0.0,GenZ
407,1,0.0,0.0,100.0,0.0,InterestDriven
408,1,0.0,0.0,100.0,0.0,InterestDriven
409,9,55.55555555555556,11.11111111111111,33.33333333333333,0.0,GenZ
413,3,33.33333333333333,0.0,66.66666666666666,0.0,InterestDriven
414,1,0.0,0.0,100.0,0.0,InterestDriven
415,1,0.0,0.0,100.0,0.0,InterestDriven
418,1,0.0,0.0,100.0,0.0,InterestDriven
419,31,25.806451612903224,16.129032258064516,58.06451612903226,0.0,InterestDriven
424,2,0.0,50.0,50.0,0.0,InterestDriven
427,3,66.66666666666666,0.0,33.33333333333333,0.0,GenZ
431,3,0.0,33.33333333333333,66.66666666666666,0.0,InterestDriven
433,50,16.0,38.0,46.0,0.0,InterestDriven
437,3,66.66666666666666,33.33333333333333,0.0,0.0,GenZ
438,4,75.0,25.0,0.0,0.0,GenZ
443,9,0.0,66.66666666666666,33.33333333333333,0.0,Millennial
448,1,0.0,0.0,100.0,0.0,InterestDriven
451,1,0.0,0.0,100.0,0.0,InterestDriven
455,21,57.14285714285714,14.285714285714285,28.57142857142857,0.0,GenZ
459,14,28.57142857142857,64.28571428571429,7.142857142857142,0.0,Millennial
460,10,20.0,80.0,0.0,0.0,Millennial
461,1,100.0,0.0,0.0,0.0,GenZ
462,2,50.0,0.0,50.0,0.0,GenZ
465,77,44.15584415584416,53.246753246753244,2.5974025974025974,0.0,Millennial
467,1,0.0,0.0,100.0,0.0,InterestDriven
469,1,0.0,100.0,0.0,0.0,Millennial
470,1,0.0,0.0,100.0,0.0,InterestDriven
471,1,0.0,0.0,100.0,0.0,InterestDriven
474,34,32.35294117647059,44.11764705882353,23.52941176470588,0.0,Millennial
480,20,15.0,60.0,25.0,0.0,Millennial
488,3,0.0,33.33333333333333,66.66666666666666,0.0,InterestDriven
490,53,15.09433962264151,62.264150943396224,22.641509433962266,0.0,Millennial
493,2,0.0,0.0,100.0,0.0,InterestDriven
496,1,100.0,0.0,0.0,0.0,GenZ
497,1,0.0,100.0,0.0,0.0,Millennial
498,2,0.0,0.0,100.0,0.0,InterestDriven
500,423,34.751773049645394,26.713947990543733,38.53427895981088,0.0,InterestDriven
502,3,66.66666666666666,33.33333333333333,0.0,0.0,GenZ
504,1,0.0,100.0,0.0,0.0,Millennial
507,5,0.0,20.0,80.0,0.0,InterestDriven
512,34,32.35294117647059,41.17647058823529,26.47058823529412,0.0,Millennial
513,1,0.0,0.0,100.0,0.0,InterestDriven
518,14,50.0,42.857142857142854,7.142857142857142,0.0,GenZ
519,1,0.0,100.0,0.0,0.0,Millennial
522,6,16.666666666666664,33.33333333333333,50.0,0.0,InterestDriven
523,196,10.714285714285714,62.755102040816325,26.53061224489796,0.0,Millennial
526,1,0.0,0.0,100.0,0.0,InterestDriven
527,8,12.5,0.0,87.5,0.0,InterestDriven
529,1,0.0,0.0,100.0,0.0,InterestDriven
531,1,0.0,0.0,100.0,0.0,InterestDriven
543,74,58.108108108108105,20.27027027027027,21.62162162162162,0.0,GenZ
545,8,87.5,0.0,12.5,0.0,GenZ
548,9,66.66666666666666,33.33333333333333,0.0,0.0,GenZ
554,13,23.076923076923077,53.84615384615385,23.076923076923077,0.0,Millennial
555,94,17.02127659574468,39.361702127659576,43.61702127659575,0.0,InterestDriven
562,39,71.7948717948718,5.128205128205128,23.076923076923077,0.0,GenZ
563,20,15.0,60.0,25.0,0.0,Millennial
565,2,0.0,0.0,100.0,0.0,InterestDriven
571,2,0.0,50.0,50.0,0.0,InterestDriven
572,13,38.46153846153847,53.84615384615385,7.6923076923076925,0.0,Millennial
573,1,0.0,100.0,0.0,0.0,Millennial
574,159,56.60377358490566,27.044025157232703,16.352201257861633,0.0,GenZ
578,1,100.0,0.0,0.0,0.0,GenZ
579,4,0.0,50.0,50.0,0.0,InterestDriven
583,6,33.33333333333333,50.0,16.666666666666664,0.0,Millennial
587,5,0.0,20.0,80.0,0.0,InterestDriven
593,8,50.0,25.0,25.0,0.0,GenZ
596,21,9.523809523809524,57.14285714285714,33.33333333333333,0.0,Millennial
599,2,0.0,0.0,100.0,0.0,InterestDriven
600,28,35.714285714285715,25.0,39.285714285714285,0.0,InterestDriven
601,7,0.0,14.285714285714285,85.71428571428571,0.0,InterestDriven
603,1,0.0,0.0,100.0,0.0,InterestDriven
605,24,12.5,70.83333333333334,16.666666666666664,0.0,Millennial
607,4,25.0,75.0,0.0,0.0,Millennial
609,32,37.5,25.0,37.5,0.0,GenZ
614,10,10.0,0.0,90.0,0.0,InterestDriven
615,2,100.0,0.0,0.0,0.0,GenZ
619,3,66.66666666666666,33.33333333333333,0.0,0.0,GenZ
620,256,16.796875,53.515625,29.6875,0.0,Millennial
621,2,50.0,50.0,0.0,0.0,GenZ
624,69,23.18840579710145,53.62318840579711,23.18840579710145,0.0,Millennial
626,42,11.904761904761903,50.0,38.095238095238095,0.0,Millennial
627,16,31.25,31.25,37.5,0.0,InterestDriven
633,2,0.0,50.0,50.0,0.0,InterestDriven
634,1,0.0,100.0,0.0,0.0,Millennial
636,2,0.0,0.0,100.0,0.0,InterestDriven
637,1,0.0,0.0,100.0,0.0,InterestDriven
639,1,0.0,0.0,100.0,0.0,InterestDriven
642,1,0.0,0.0,100.0,0.0,InterestDriven
643,2104,49.80988593155893,29.277566539923956,20.912547528517113,0.0,GenZ
645,3,100.0,0.0,0.0,0.0,GenZ
651,1,0.0,0.0,100.0,0.0,InterestDriven
653,1,100.0,0.0,0.0,0.0,GenZ
655,2,0.0,0.0,100.0,0.0,InterestDriven
656,5,0.0,40.0,60.0,0.0,InterestDriven
661,1,100.0,0.0,0.0,0.0,GenZ
663,14,57.14285714285714,28.57142857142857,14.285714285714285,0.0,GenZ
664,2,100.0,0.0,0.0,0.0,GenZ
665,1,0.0,100.0,0.0,0.0,Millennial
670,1,0.0,100.0,0.0,0.0,Millennial
674,70,60.0,24.285714285714285,15.714285714285714,0.0,GenZ
677,3,33.33333333333333,0.0,66.66666666666666,0.0,InterestDriven
678,1,0.0,0.0,100.0,0.0,InterestDriven
685,5,20.0,20.0,60.0,0.0,InterestDriven
687,2,0.0,50.0,50.0,0.0,InterestDriven
688,7,14.285714285714285,42.857142857142854,42.857142857142854,0.0,InterestDriven
695,56,28.57142857142857,41.07142857142857,30.357142857142854,0.0,Millennial
698,1,100.0,0.0,0.0,0.0,GenZ
700,7,57.14285714285714,42.857142857142854,0.0,0.0,GenZ
701,42,16.666666666666664,42.857142857142854,40.476190476190474,0.0,Millennial
706,1,100.0,0.0,0.0,0.0,GenZ
713,1,100.0,0.0,0.0,0.0,GenZ
714,33,57.57575757575758,30.303030303030305,12.121212121212121,0.0,GenZ
715,2,100.0,0.0,0.0,0.0,GenZ
716,1,0.0,0.0,100.0,0.0,InterestDriven
721,1,0.0,100.0,0.0,0.0,Millennial
729,3,0.0,33.33333333333333,66.66666666666666,0.0,InterestDriven
730,9,22.22222222222222,44.44444444444444,33.33333333333333,0.0,Millennial
732,2,0.0,0.0,100.0,0.0,InterestDriven
736,1,0.0,0.0,100.0,0.0,InterestDriven
741,37,18.91891891891892,51.35135135135135,29.72972972972973,0.0,Millennial
742,67,59.70149253731343,19.402985074626866,20.8955223880597,0.0,GenZ
743,3858,17.34059097978227,20.969414204250906,61.68999481596682,0.0,InterestDriven
749,3,66.66666666666666,33.33333333333333,0.0,0.0,GenZ
751,15,6.666666666666667,66.66666666666666,26.666666666666668,0.0,Millennial
752,4,50.0,25.0,25.0,0.0,GenZ
753,18,27.77777777777778,22.22222222222222,50.0,0.0,InterestDriven
755,21,14.285714285714285,61.904761904761905,23.809523809523807,0.0,Millennial
758,1,0.0,100.0,0.0,0.0,Millennial
760,131,52.67175572519084,25.954198473282442,21.374045801526716,0.0,GenZ
761,2,0.0,100.0,0.0,0.0,Millennial
766,1,0.0,100.0,0.0,0.0,Millennial
770,2,50.0,0.0,50.0,0.0,GenZ
773,1,0.0,0.0,100.0,0.0,InterestDriven
774,1,0.0,0.0,100.0,0.0,InterestDriven
775,7,14.285714285714285,57.14285714285714,28.57142857142857,0.0,Millennial
778,20,25.0,40.0,35.0,0.0,Millennial
779,3,100.0,0.0,0.0,0.0,GenZ
781,1,0.0,100.0,0.0,0.0,Millennial
782,2,0.0,100.0,0.0,0.0,Millennial
786,1,0.0,0.0,100.0,0.0,InterestDriven
787,40,42.5,42.5,15.0,0.0,GenZ
789,1,0.0,0.0,100.0,0.0,InterestDriven
795,3,0.0,0.0,100.0,0.0,InterestDriven
796,5,0.0,0.0,100.0,0.0,InterestDriven
799,2,0.0,50.0,50.0,0.0,InterestDriven
802,3,0.0,0.0,100.0,0.0,InterestDriven
803,459,45.969498910675384,35.5119825708061,18.51851851851852,0.0,GenZ
805,4,75.0,25.0,0.0,0.0,GenZ
806,23,8.695652173913043,26.08695652173913,65.21739130434783,0.0,InterestDriven
810,2,50.0,50.0,0.0,0.0,GenZ
817,1,0.0,0.0,100.0,0.0,InterestDriven
826,8,12.5,37.5,50.0,0.0,InterestDriven
827,6,100.0,0.0,0.0,0.0,GenZ
828,4,0.0,50.0,50.0,0.0,InterestDriven
833,4,50.0,25.0,25.0,0.0,GenZ
841,109,52.293577981651374,36.69724770642202,11.009174311926607,0.0,GenZ
842,3,0.0,100.0,0.0,0.0,Millennial
848,1,100.0,0.0,0.0,0.0,GenZ
851,5,0.0,20.0,80.0,0.0,InterestDriven
852,17,17.647058823529413,52.94117647058824,29.411764705882355,0.0,Millennial
853,1,0.0,0.0,100.0,0.0,InterestDriven
854,8,37.5,62.5,0.0,0.0,Millennial
859,6,33.33333333333333,50.0,16.666666666666664,0.0,Millennial
862,5,40.0,0.0,60.0,0.0,InterestDriven
863,41,39.02439024390244,41.46341463414634,19.51219512195122,0.0,Millennial
867,1,0.0,0.0,100.0,0.0,InterestDriven
869,1,0.0,100.0,0.0,0.0,Millennial
871,50,30.0,46.0,24.0,0.0,Millennial
872,2,0.0,50.0,50.0,0.0,InterestDriven
873,16,12.5,25.0,62.5,0.0,InterestDriven
875,1,0.0,100.0,0.0,0.0,Millennial
880,127,51.96850393700787,29.92125984251969,18.11023622047244,0.0,GenZ
883,10,30.0,60.0,10.0,0.0,Millennial
884,6,33.33333333333333,50.0,16.666666666666664,0.0,Millennial
886,16,43.75,18.75,37.5,0.0,GenZ
888,110,38.18181818181819,55.45454545454545,6.363636363636363,0.0,Millennial
889,3,33.33333333333333,0.0,66.66666666666666,0.0,InterestDriven
891,1,0.0,100.0,0.0,0.0,Millennial
894,5,40.0,0.0,60.0,0.0,InterestDriven
897,3,0.0,0.0,100.0,0.0,InterestDriven
899,6,66.66666666666666,33.33333333333333,0.0,0.0,GenZ
901,9,33.33333333333333,33.33333333333333,33.33333333333333,0.0,GenZ
902,1,0.0,100.0,0.0,0.0,Millennial
903,801,39.57553058676655,47.31585518102372,13.108614232209737,0.0,Millennial
905,106,46.22641509433962,37.735849056603776,16.037735849056602,0.0,GenZ
906,1,0.0,0.0,100.0,0.0,InterestDriven
907,6,0.0,66.66666666666666,33.33333333333333,0.0,Millennial
908,14,7.142857142857142,64.28571428571429,28.57142857142857,0.0,Millennial
909,430,32.55813953488372,52.55813953488372,14.883720930232558,0.0,Millennial
912,5,0.0,100.0,0.0,0.0,Millennial
915,1,0.0,100.0,0.0,0.0,Millennial
916,3,0.0,66.66666666666666,33.33333333333333,0.0,Millennial
918,47,12.76595744680851,57.446808510638306,29.78723404255319,0.0,Millennial
921,4,75.0,0.0,25.0,0.0,GenZ
922,11,18.181818181818183,54.54545454545454,27.27272727272727,0.0,Millennial
924,17,35.294117647058826,5.88235294117647,58.82352941176471,0.0,InterestDriven
925,1,100.0,0.0,0.0,0.0,GenZ
929,2,100.0,0.0,0.0,0.0,GenZ
930,73,49.31506849315068,27.397260273972602,23.28767123287671,0.0,GenZ
931,5,20.0,20.0,60.0,0.0,InterestDriven
932,1,0.0,0.0,100.0,0.0,InterestDriven
933,1,0.0,0.0,100.0,0.0,InterestDriven
936,5,40.0,40.0,20.0,0.0,GenZ
940,1,0.0,100.0,0.0,0.0,Millennial
943,1,0.0,100.0,0.0,0.0,Millennial
945,7,57.14285714285714,14.285714285714285,28.57142857142857,0.0,GenZ
947,2,0.0,0.0,100.0,0.0,InterestDriven
948,22,50.0,45.45454545454545,4.545454545454546,0.0,GenZ
957,8,0.0,87.5,12.5,0.0,Millennial
960,2,0.0,50.0,50.0,0.0,InterestDriven
961,82,78.04878048780488,19.51219512195122,2.4390243902439024,0.0,GenZ
962,4,0.0,100.0,0.0,0.0,Millennial
963,4,0.0,50.0,50.0,0.0,InterestDriven
973,1,0.0,100.0,0.0,0.0,Millennial
974,13,23.076923076923077,30.76923076923077,46.15384615384615,0.0,InterestDriven
976,10,10.0,10.0,80.0,0.0,InterestDriven
980,1,0.0,100.0,0.0,0.0,Millennial
981,1,0.0,0.0,100.0,0.0,InterestDriven
982,38,13.157894736842104,47.368421052631575,39.473684210526315,0.0,Millennial
985,1,0.0,100.0,0.0,0.0,Millennial
988,969,21.25902992776058,23.01341589267286,55.72755417956656,0.0,InterestDriven
991,5,0.0,60.0,40.0,0.0,Millennial
992,1,0.0,100.0,0.0,0.0,Millennial
993,2,50.0,0.0,50.0,0.0,GenZ
996,55,63.63636363636363,25.454545454545453,10.909090909090908,0.0,GenZ
1000,4,0.0,0.0,100.0,0.0,InterestDriven
1001,8,0.0,75.0,25.0,0.0,Millennial
1004,8,12.5,50.0,37.5,0.0,Millennial
1013,3,66.66666666666666,0.0,33.33333333333333,0.0,GenZ
1020,3,66.66666666666666,33.33333333333333,0.0,0.0,GenZ
1021,1,100.0,0.0,0.0,0.0,GenZ
1023,2,100.0,0.0,0.0,0.0,GenZ
1028,176,25.568181818181817,29.545454545454547,44.88636363636363,0.0,InterestDriven
1029,1,0.0,0.0,100.0,0.0,InterestDriven
1036,51,15.686274509803921,17.647058823529413,66.66666666666666,0.0,InterestDriven
1042,88,44.31818181818182,30.681818181818183,25.0,0.0,GenZ
1047,4,25.0,0.0,75.0,0.0,InterestDriven
1051,1,0.0,0.0,100.0,0.0,InterestDriven
1055,2,0.0,0.0,100.0,0.0,InterestDriven
1056,10,40.0,0.0,60.0,0.0,InterestDriven
1060,3,0.0,66.66666666666666,33.33333333333333,0.0,Millennial
1066,4,25.0,25.0,50.0,0.0,InterestDriven
1067,2,50.0,50.0,0.0,0.0,GenZ
1070,117,52.991452991452995,35.8974358974359,11.11111111111111,0.0,GenZ
1073,10,10.0,70.0,20.0,0.0,Millennial
1074,3131,20.664324496965826,48.834238262535926,30.50143724049824,0.0,Millennial
1077,6,50.0,16.666666666666664,33.33333333333333,0.0,GenZ
1082,1,0.0,0.0,100.0,0.0,InterestDriven
1083,2,0.0,50.0,50.0,0.0,InterestDriven
1084,28,28.57142857142857,39.285714285714285,32.142857142857146,0.0,Millennial
1085,4,25.0,50.0,25.0,0.0,Millennial
1086,1,0.0,100.0,0.0,0.0,Millennial
1094,7,28.57142857142857,28.57142857142857,42.857142857142854,0.0,InterestDriven
1097,2,50.0,50.0,0.0,0.0,GenZ
1098,10,20.0,70.0,10.0,0.0,Millennial
1099,9,0.0,55.55555555555556,44.44444444444444,0.0,Millennial
1100,1,0.0,100.0,0.0,0.0,Millennial
1110,7,14.285714285714285,42.857142857142854,42.857142857142854,0.0,InterestDriven
1113,2,0.0,100.0,0.0,0.0,Millennial
1116,169,17.159763313609467,51.4792899408284,31.360946745562128,0.0,Millennial
1117,29,58.620689655172406,20.689655172413794,20.689655172413794,0.0,GenZ
1121,1,100.0,0.0,0.0,0.0,GenZ
1122,1,0.0,0.0,100.0,0.0,InterestDriven
1123,3,0.0,0.0,100.0,0.0,InterestDriven
1129,42,2.380952380952381,19.047619047619047,78.57142857142857,0.0,InterestDriven
1134,150,26.0,61.33333333333333,12.666666666666668,0.0,Millennial
1136,5,0.0,0.0,100.0,0.0,InterestDriven
1137,3,33.33333333333333,0.0,66.66666666666666,0.0,InterestDriven
1138,1,0.0,0.0,100.0,0.0,InterestDriven
1141,1,0.0,0.0,100.0,0.0,InterestDriven
1142,3,100.0,0.0,0.0,0.0,GenZ
1143,101,11.881188118811881,45.54455445544555,42.57425742574257,0.0,Millennial
1144,1,0.0,0.0,100.0,0.0,InterestDriven
1145,2,0.0,0.0,100.0,0.0,InterestDriven
1147,2,100.0,0.0,0.0,0.0,GenZ
1158,4,0.0,75.0,25.0,0.0,Millennial
1162,1,100.0,0.0,0.0,0.0,GenZ
1163,3,33.33333333333333,0.0,66.66666666666666,0.0,InterestDriven
1164,9,33.33333333333333,22.22222222222222,44.44444444444444,0.0,InterestDriven
1168,386,16.321243523316063,30.05181347150259,53.626943005181346,0.0,InterestDriven
1170,6,0.0,16.666666666666664,83.33333333333334,0.0,InterestDriven
1171,1,0.0,0.0,100.0,0.0,InterestDriven
1179,4,25.0,50.0,25.0,0.0,Millennial
1180,25,52.0,20.0,28.000000000000004,0.0,GenZ
